cells	labels
HN28_P14_B09_S117_comb	Fibroblast
HN28_P3P4_A10_S10_comb	Fibroblast
HN28_P5_D05_S233_comb	malignant
HN28_P5_D06_S234_comb	Fibroblast
HN23_P11_A07_S7_comb	T cell
HN28_P14_G06_S174_comb	malignant
HN28_P14_H12_S192_comb	malignant
HN23_P11_G02_S74_comb	T cell
HN28_P3P4_C03_S27_comb	Fibroblast
HN23_P11_D03_S39_comb	T cell
HN28_P14_B03_S111_comb	Fibroblast
HN23_P11_B06_S18_comb	T cell
HN28_P3P4_C02_S26_comb	Fibroblast
HN23_P11_B11_S23_comb	T cell
HN28_P5_A04_S196_comb	malignant
HN28_P5_E03_S243_comb	Fibroblast
HN28_P5_A03_S195_comb	Fibroblast
HN28_P5_D12_S240_comb	Fibroblast
HN28_P14_E11_S155_comb	Fibroblast
HN28_P14_C12_S132_comb	Mast
HN28_P3P4_B03_S15_comb	Endothelial
HN28_P14_A05_S101_comb	malignant
HN28_P14_F04_S160_comb	Fibroblast
HN28_P3P4_D03_S39_comb	Fibroblast
HN28_P5_G02_S266_comb	Fibroblast
HN28_P3P4_C05_S29_comb	Fibroblast
HN28_P5_C02_S218_comb	Fibroblast
HN28_P3P4_C07_S31_comb	Fibroblast
HN28_P5_E11_S251_comb	Fibroblast
HN28_P3P4_F11_S71_comb	Fibroblast
HN28_P5_F10_S262_comb	malignant
HN25_P13P30_G05_S269_comb	T cell
HN25_P13P30_C07_S223_comb	T cell
HN25_P13P30_G03_S267_comb	T cell
HN25_P13P30_F09_S261_comb	T cell
HN25_P13P30_C05_S221_comb	T cell
HN25_P13P30_C03_S219_comb	T cell
HN25_P13P30_D11_S239_comb	T cell
HN25_P13P30_A10_S202_comb	T cell
HN25_P13P30_D03_S231_comb	T cell
HN25_P13P30_C11_S227_comb	T cell
HN25_P13P30_A05_S197_comb	T cell
HN25_P13P30_D06_S234_comb	T cell
HN25_P13P30_E05_S245_comb	T cell
HN25_P13P30_C06_S222_comb	T cell
HN25_P13P30_A08_S200_comb	T cell
HN25_P13P30_B09_S213_comb	T cell
HN25_P13P30_A03_S195_comb	T cell
HN25_P13P30_B10_S214_comb	T cell
HN25_P13P30_B03_S207_comb	T cell
HN25_P13P30_C10_S226_comb	T cell
HN25_P13P30_F12_S264_comb	T cell
HN25_P13P30_E01_S241_comb	T cell
HN25_P13P30_B08_S212_comb	T cell
HN25_P13P30_B04_S208_comb	T cell
HN25_P13P30_E07_S247_comb	T cell
HN25_P13P30_C04_S220_comb	T cell
HN25_P13P30_A01_S193_comb	T cell
HN25_P13P30_A09_S201_comb	T cell
HN25_P13P30_D10_S238_comb	T cell
HN25_P13P30_A12_S204_comb	T cell
HN25_P13P30_C08_S224_comb	T cell
HN25_P13P30_B05_S209_comb	T cell
HN25_P13P30_F07_S259_comb	T cell
HN25_P13P30_H02_S278_comb	T cell
HN25_P13P30_D07_S235_comb	T cell
HN25_P13P30_F01_S253_comb	T cell
HNSCC25_P20_B02_S302_comb	B cell
HNSCC25_P20_F12_S360_comb	Fibroblast
HNSCC25_P20_E07_S343_comb	malignant
HNSCC25_P20_E09_S345_comb	malignant
HNSCC25_P2_G09_S81_comb	malignant
HNSCC25_P20_C01_S313_comb	malignant
HNSCC25_P2_H08_S92_comb	Fibroblast
HNSCC25_P2_H09_S93_comb	Fibroblast
HNSCC25_P20_C05_S317_comb	Fibroblast
HNSCC25_P2_F07_S67_comb	Fibroblast
HNSCC25_P20_D11_S335_comb	malignant
HNSCC25_P2_A04_S4_comb	Fibroblast
HNSCC25_P20_B08_S308_comb	B cell
HNSCC25_P2_E02_S50_comb	Fibroblast
HNSCC25_P2_F05_S65_comb	Fibroblast
HNSCC25_P2_E08_S56_comb	malignant
HNSCC25_P2_D12_S48_comb	malignant
HNSCC25_P2_H01_S85_comb	Fibroblast
HNSCC25_P20_C02_S314_comb	Fibroblast
HNSCC25_P2_D11_S47_comb	malignant
HNSCC25_P20_G07_S367_comb	malignant
HNSCC25_P20_H01_S373_comb	Fibroblast
HNSCC25_P20_G01_S361_comb	Fibroblast
HNSCC25_P20_B03_S303_comb	Fibroblast
HNSCC25_P20_H02_S374_comb	B cell
HNSCC25_P2_B10_S22_comb	Dendritic
HNSCC25_P2_C01_S25_comb	malignant
HNSCC25_P2_G02_S74_comb	malignant
HNSCC25_P2_E04_S52_comb	malignant
HNSCC25_P20_B06_S306_comb	malignant
HNSCC25_P2_B11_S23_comb	Fibroblast
HNSCC25_P2_D10_S46_comb	Fibroblast
HNSCC25_P20_F09_S357_comb	Fibroblast
HNSCC25_P2_F10_S70_comb	malignant
HNSCC25_P2_H06_S90_comb	T cell
HNSCC25_P2_C09_S33_comb	Fibroblast
HNSCC25_P20_D03_S327_comb	Fibroblast
HNSCC25_P2_C03_S27_comb	Fibroblast
HNSCC25_P2_G12_S84_comb	Fibroblast
HNSCC25_P2_G11_S83_comb	malignant
HNSCC25_P2_B01_S13_comb	malignant
HNSCC25_P20_B05_S305_comb	Fibroblast
HNSCC25_P20_E06_S342_comb	malignant
HNSCC25_P20_D08_S332_comb	Fibroblast
HNSCC25_P20_A05_S293_comb	Fibroblast
HNSCC25_P20_G09_S369_comb	malignant
HNSCC25_P20_E02_S338_comb	malignant
HNSCC25_P2_D09_S45_comb	Fibroblast
HNSCC25_P20_D02_S326_comb	Fibroblast
HNSCC25_P2_E09_S57_comb	malignant
HNSCC25_P20_G02_S362_comb	Fibroblast
HNSCC25_P2_H07_S91_comb	malignant
HNSCC25_P2_G08_S80_comb	Fibroblast
HNSCC25_P2_F12_S72_comb	malignant
HNSCC25_P2_B06_S18_comb	malignant
HNSCC25_P2_F06_S66_comb	malignant
HNSCC25_P2_A02_S2_comb	Fibroblast
HNSCC25_P2_B12_S24_comb	Fibroblast
HNSCC25_P2_E10_S58_comb	Fibroblast
HNSCC25_P20_F06_S354_comb	B cell
HNSCC25_P2_E03_S51_comb	Fibroblast
HNSCC25_P2_G05_S77_comb	Fibroblast
HNSCC25_P2_E07_S55_comb	Fibroblast
HNSCC25_P20_D09_S333_comb	malignant
HNSCC25_P2_F04_S64_comb	Mast
HNSCC25_P2_B05_S17_comb	Fibroblast
HNSCC25_P20_C11_S323_comb	Fibroblast
HNSCC25_P2_F11_S71_comb	malignant
HNSCC25_P2_B02_S14_comb	malignant
HNSCC25_P2_B03_S15_comb	Fibroblast
HNSCC25_P2_E06_S54_comb	Fibroblast
HNSCC25_P20_F04_S352_comb	malignant
HNSCC25_P20_H08_S380_comb	B cell
HNSCC25_P2_A01_S1_comb	Fibroblast
HNSCC25_P20_A04_S292_comb	Fibroblast
HNSCC25_P2_D06_S42_comb	Fibroblast
HNSCC25_P20_G04_S364_comb	Fibroblast
HNSCC25_P2_A03_S3_comb	Fibroblast
HNSCC25_P2_A10_S10_comb	Fibroblast
HNSCC25_P20_B07_S307_comb	B cell
HNSCC25_P20_D12_S336_comb	malignant
HNSCC25_P2_C11_S35_comb	Fibroblast
HNSCC25_P20_E08_S344_comb	malignant
HNSCC25_P2_D03_S39_comb	Fibroblast
HNSCC25_P2_D07_S43_comb	malignant
HNSCC25_P2_H04_S88_comb	Dendritic
HNSCC25_P2_C04_S28_comb	malignant
HNSCC25_P2_H03_S87_comb	malignant
HNSCC25_P20_D06_S330_comb	B cell
HNSCC25_P2_B08_S20_comb	malignant
HNSCC25_P2_A05_S5_comb	Fibroblast
HNSCC25_P2_B04_S16_comb	Fibroblast
HNSCC25_P2_A12_S12_comb	malignant
HNSCC25_P2_H10_S94_comb	Fibroblast
HNSCC25_P2_F01_S61_comb	Fibroblast
HNSCC25_P20_A02_S290_comb	B cell
HNSCC25_P20_B11_S311_comb	Macrophage
HNSCC25_P20_F10_S358_comb	malignant
HNSCC25_P20_H12_S384_comb	malignant
HNSCC25_P2_D02_S38_comb	Fibroblast
HNSCC25_P20_B12_S312_comb	Fibroblast
HNSCC25_P2_F03_S63_comb	malignant
HNSCC25_P2_G03_S75_comb	malignant
HNSCC25_P2_E05_S53_comb	malignant
HNSCC25_P20_D07_S331_comb	B cell
HNSCC25_P2_A09_S9_comb	malignant
HNSCC26_P3_F11_S167_comb	Fibroblast
HNSCC26_P23_B02_S302_comb	malignant
HNSCC26_P3_H03_S183_comb	Fibroblast
HNSCC26_P3_G12_S180_comb	Fibroblast
HNSCC26_P23_G04_S364_comb	malignant
HNSCC26_P23_B10_S310_comb	Fibroblast
HNSCC26_P23_D07_S331_comb	malignant
HNSCC26_P3_A10_S106_comb	Fibroblast
HNSCC26_P3_E11_S155_comb	Fibroblast
HNSCC26_P3_B08_S116_comb	Fibroblast
HNSCC26_P23_A04_S292_comb	Fibroblast
HNSCC26_P3_D09_S141_comb	Fibroblast
HNSCC26_P3_H07_S187_comb	Fibroblast
HNSCC26_P23_H01_S373_comb	malignant
HNSCC26_P23_F08_S356_comb	malignant
HNSCC26_P23_F11_S359_comb	malignant
HNSCC26_P3_D03_S135_comb	T cell
HNSCC26_P23_B08_S308_comb	Fibroblast
HNSCC26_P23_F06_S354_comb	malignant
HNSCC26_P3_H06_S186_comb	malignant
HNSCC26_P23_E07_S343_comb	malignant
HNSCC26_P3_B03_S111_comb	malignant
HNSCC26_P3_D10_S142_comb	Fibroblast
HNSCC26_P3_A03_S99_comb	Fibroblast
HNSCC26_P23_G09_S369_comb	malignant
HNSCC26_P23_E01_S337_comb	malignant
HNSCC26_P3_A02_S98_comb	malignant
HNSCC26_P3_C12_S132_comb	Fibroblast
HNSCC26_P23_A01_S289_comb	malignant
HNSCC26_P23_G01_S361_comb	Fibroblast
HNSCC26_P3_H09_S189_comb	Fibroblast
HNSCC26_P23_B03_S303_comb	Fibroblast
HNSCC26_P23_D06_S330_comb	malignant
HNSCC26_P23_C10_S322_comb	malignant
HNSCC26_P23_C11_S323_comb	malignant
HNSCC26_P3_C10_S130_comb	malignant
HNSCC26_P23_A05_S293_comb	Fibroblast
HNSCC26_P3_H10_S190_comb	Fibroblast
HNSCC26_P3_F03_S159_comb	malignant
HNSCC26_P23_H08_S380_comb	malignant
HNSCC26_P3_E12_S156_comb	Fibroblast
HNSCC26_P23_B07_S307_comb	malignant
HNSCC26_P23_E08_S344_comb	malignant
HNSCC26_P3_E03_S147_comb	Fibroblast
HNSCC26_P23_G03_S363_comb	malignant
HNSCC26_P3_C11_S131_comb	malignant
HNSCC26_P23_A06_S294_comb	malignant
HNSCC26_P23_A07_S295_comb	malignant
HNSCC26_P23_A10_S298_comb	Fibroblast
HNSCC26_P23_C06_S318_comb	malignant
HNSCC26_P23_C07_S319_comb	malignant
HNSCC26_P23_D05_S329_comb	malignant
HNSCC26_P3_G08_S176_comb	malignant
HNSCC26_P23_C02_S314_comb	malignant
HNSCC26_P23_G11_S371_comb	malignant
HNSCC26_P23_A03_S291_comb	malignant
HNSCC26_P23_D09_S333_comb	malignant
HNSCC26_P3_D04_S136_comb	malignant
HNSCC26_P3_C07_S127_comb	malignant
HNSCC26_P3_H05_S185_comb	malignant
HNSCC26_P23_F07_S355_comb	malignant
HNSCC26_P23_H11_S383_comb	malignant
HNSCC26_P23_E02_S338_comb	Fibroblast
HNSCC26_P3_D11_S143_comb	Fibroblast
HNSCC26_P3_E02_S146_comb	Fibroblast
HNSCC26_P23_C01_S313_comb	malignant
HNSCC26_P23_F05_S353_comb	Fibroblast
HNSCC26_P23_A11_S299_comb	malignant
HNSCC26_P23_C04_S316_comb	malignant
HNSCC26_P23_D12_S336_comb	malignant
HNSCC26_P3_D05_S137_comb	malignant
HNSCC26_P3_D07_S139_comb	Fibroblast
HNSCC26_P23_H03_S375_comb	malignant
HNSCC26_P23_B05_S305_comb	Fibroblast
HNSCC26_P3_F08_S164_comb	Fibroblast
HNSCC26_P23_G12_S372_comb	malignant
HNSCC26_P23_H07_S379_comb	malignant
HNSCC25_P12_B02_S110_comb	T cell
HNSCC24_P3_H01_S85_comb	Macrophage
HNSCC25_P31_D01_S229_comb	T cell
HNSCC25_P4_G05_S269_comb	malignant
HNSCC25_P12_F08_S164_comb	T cell
HNSCC24_P3_C11_S35_comb	Fibroblast
HNSCC24_P3_G12_S84_comb	Mast
HNSCC25_P12_D04_S136_comb	T cell
HNSCC25_P12_F03_S159_comb	T cell
HNSCC25_P31_G02_S266_comb	T cell
HNSCC25_P12_E01_S145_comb	T cell
HNSCC25_P4_H01_S277_comb	Fibroblast
HNSCC25_P12_B03_S111_comb	T cell
HNSCC25_P4_H04_S280_comb	malignant
HNSCC25_P31_B01_S205_comb	T cell
HNSCC25_P12_C03_S123_comb	T cell
HNSCC25_P4_F02_S254_comb	Fibroblast
HNSCC25_P4_G12_S276_comb	malignant
HNSCC25_P12_F10_S166_comb	T cell
HNSCC25_P12_E06_S150_comb	T cell
HNSCC25_P4_D11_S239_comb	T cell
HNSCC25_P4_D05_S233_comb	Fibroblast
HNSCC25_P12_A12_S108_comb	T cell
HNSCC25_P31_F05_S257_comb	T cell
HNSCC25_P4_B03_S207_comb	Fibroblast
HNSCC25_P4_A03_S195_comb	Dendritic
HNSCC25_P31_A08_S200_comb	T cell
HNSCC25_P12_G02_S170_comb	T cell
HNSCC25_P12_E08_S152_comb	T cell
HNSCC25_P4_E03_S243_comb	Fibroblast
HNSCC25_P31_G01_S265_comb	T cell
HNSCC25_P12_F09_S165_comb	T cell
HNSCC25_P31_E05_S245_comb	T cell
HNSCC24_P3_F01_S61_comb	Mast
HNSCC25_P31_G07_S271_comb	T cell
HNSCC24_P3_B02_S14_comb	Mast
HNSCC25_P4_C02_S218_comb	Fibroblast
HNSCC25_P31_F02_S254_comb	T cell
HNSCC24_P3_C01_S25_comb	Macrophage
HNSCC25_P4_A02_S194_comb	malignant
HNSCC25_P4_A01_S193_comb	malignant
HNSCC24_P3_E06_S54_comb	Fibroblast
HNSCC25_P4_C11_S227_comb	Fibroblast
HNSCC25_P31_H07_S283_comb	T cell
HNSCC24_P3_D08_S44_comb	Fibroblast
HNSCC25_P31_C11_S227_comb	T cell
HNSCC25_P4_D01_S229_comb	Fibroblast
HNSCC25_P31_A09_S201_comb	T cell
HNSCC25_P4_G07_S271_comb	Fibroblast
HNSCC25_P31_B09_S213_comb	T cell
HNSCC24_P3_G08_S80_comb	Mast
HNSCC25_P31_D05_S233_comb	T cell
HNSCC25_P4_H12_S288_comb	malignant
HNSCC24_P3_E10_S58_comb	Fibroblast
HNSCC24_P3_D10_S46_comb	Mast
HNSCC25_P4_A07_S199_comb	malignant
HNSCC25_P4_F03_S255_comb	malignant
HNSCC25_P4_B09_S213_comb	malignant
HNSCC24_P3_G09_S81_comb	Mast
HNSCC25_P12_E12_S156_comb	T cell
HNSCC25_P4_E02_S242_comb	myocyte
HNSCC25_P31_H03_S279_comb	T cell
HNSCC25_P12_H07_S187_comb	T cell
HNSCC25_P12_E11_S155_comb	T cell
HNSCC24_P3_D01_S37_comb	malignant
HNSCC24_P3_A10_S10_comb	Fibroblast
HNSCC25_P4_B01_S205_comb	Fibroblast
HNSCC24_P3_G10_S82_comb	T cell
HNSCC25_P4_A08_S200_comb	Endothelial
HNSCC25_P12_B09_S117_comb	T cell
HNSCC24_P3_B09_S21_comb	Fibroblast
HNSCC25_P31_H12_S288_comb	T cell
HNSCC24_P3_G04_S76_comb	Mast
HNSCC25_P31_A11_S203_comb	T cell
HNSCC24_P3_E02_S50_comb	Mast
HNSCC25_P12_A08_S104_comb	T cell
HNSCC25_P12_H08_S188_comb	T cell
HNSCC24_P3_B10_S22_comb	Fibroblast
HNSCC24_P3_H06_S90_comb	Mast
HNSCC25_P12_H06_S186_comb	T cell
HNSCC24_P3_H10_S94_comb	Mast
HNSCC25_P4_E04_S244_comb	Fibroblast
HNSCC25_P31_C01_S217_comb	T cell
HNSCC25_P12_H12_S192_comb	T cell
HNSCC25_P4_D03_S231_comb	Fibroblast
HNSCC25_P12_B10_S118_comb	T cell
HNSCC25_P12_C02_S122_comb	Macrophage
HNSCC25_P12_F11_S167_comb	T cell
HNSCC25_P4_F11_S263_comb	Fibroblast
HNSCC24_P3_E09_S57_comb	Fibroblast
HNSCC25_P31_C05_S221_comb	T cell
HNSCC25_P12_F06_S162_comb	T cell
HNSCC25_P4_F07_S259_comb	malignant
HNSCC25_P31_G08_S272_comb	T cell
HNSCC24_P3_C12_S36_comb	Fibroblast
HNSCC25_P31_B06_S210_comb	T cell
HNSCC24_P3_F03_S63_comb	Fibroblast
HNSCC25_P4_D08_S236_comb	Fibroblast
HNSCC25_P4_D09_S237_comb	Mast
HNSCC24_P3_G05_S77_comb	Fibroblast
HNSCC25_P4_F10_S262_comb	Fibroblast
HNSCC25_P12_A11_S107_comb	T cell
HNSCC25_P12_E02_S146_comb	T cell
HNSCC25_P12_H01_S181_comb	T cell
HNSCC25_P31_C09_S225_comb	T cell
HNSCC24_P3_B07_S19_comb	Fibroblast
HNSCC25_P4_B05_S209_comb	Fibroblast
HNSCC25_P4_B04_S208_comb	malignant
HNSCC25_P4_G08_S272_comb	malignant
HNSCC25_P31_A02_S194_comb	T cell
HNSCC25_P4_B06_S210_comb	Fibroblast
HNSCC24_P3_H05_S89_comb	Endothelial
HNSCC25_P4_C04_S220_comb	malignant
HNSCC25_P12_D11_S143_comb	T cell
HNSCC25_P31_H04_S280_comb	T cell
HNSCC24_P3_E03_S51_comb	Fibroblast
HNSCC25_P4_H07_S283_comb	malignant
HNSCC25_P31_H01_S277_comb	T cell
HNSCC25_P12_C06_S126_comb	T cell
HNSCC25_P12_D02_S134_comb	T cell
HNSCC25_P12_A03_S99_comb	T cell
HNSCC25_P31_H11_S287_comb	T cell
HNSCC25_P4_B12_S216_comb	Fibroblast
HNSCC25_P31_B02_S206_comb	T cell
HNSCC25_P4_C10_S226_comb	malignant
HNSCC25_P31_D06_S234_comb	T cell
HNSCC25_P4_F01_S253_comb	Fibroblast
HNSCC25_P4_B07_S211_comb	Fibroblast
HNSCC25_P4_A10_S202_comb	Fibroblast
HNSCC25_P12_E10_S154_comb	T cell
HNSCC25_P4_E07_S247_comb	Fibroblast
HNSCC25_P12_E04_S148_comb	T cell
HNSCC25_P31_H10_S286_comb	T cell
HNSCC25_P31_A07_S199_comb	T cell
HNSCC25_P4_G11_S275_comb	malignant
HNSCC25_P4_F12_S264_comb	malignant
HNSCC25_P12_B01_S109_comb	T cell
HNSCC25_P31_F06_S258_comb	T cell
HNSCC25_P31_G03_S267_comb	T cell
HNSCC25_P31_D07_S235_comb	T cell
HNSCC25_P4_H09_S285_comb	T cell
HNSCC25_P31_D04_S232_comb	T cell
HNSCC25_P12_A10_S106_comb	T cell
HNSCC25_P4_E08_S248_comb	Fibroblast
HNSCC25_P31_C04_S220_comb	T cell
HNSCC25_P4_A04_S196_comb	malignant
HNSCC25_P4_F08_S260_comb	Fibroblast
HNSCC25_P4_G09_S273_comb	Fibroblast
HNSCC24_P3_A04_S4_comb	Fibroblast
HNSCC25_P4_C08_S224_comb	Fibroblast
HNSCC25_P31_B11_S215_comb	T cell
HNSCC25_P4_A09_S201_comb	Fibroblast
HNSCC25_P12_B08_S116_comb	T cell
HNSCC25_P31_C10_S226_comb	T cell
HNSCC25_P12_G01_S169_comb	T cell
HNSCC25_P31_D03_S231_comb	T cell
HNSCC25_P31_G05_S269_comb	T cell
HNSCC25_P4_D07_S235_comb	Fibroblast
HNSCC25_P12_G05_S173_comb	T cell
HNSCC24_P3_D12_S48_comb	Fibroblast
HNSCC25_P4_E01_S241_comb	Fibroblast
HNSCC25_P31_F03_S255_comb	T cell
HNSCC25_P4_F06_S258_comb	Fibroblast
HNSCC25_P12_H04_S184_comb	T cell
HNSCC25_P31_A10_S202_comb	T cell
HNSCC25_P4_H02_S278_comb	malignant
HNSCC25_P31_F10_S262_comb	T cell
HNSCC25_P12_A01_S97_comb	T cell
HNSCC25_P4_C06_S222_comb	malignant
HNSCC25_P4_A06_S198_comb	Fibroblast
HNSCC25_P31_G11_S275_comb	T cell
HNSCC24_P3_C10_S34_comb	Mast
HNSCC25_P12_H10_S190_comb	T cell
HNSCC25_P12_D01_S133_comb	T cell
HNSCC25_P31_F01_S253_comb	T cell
HNSCC25_P4_G04_S268_comb	Fibroblast
HNSCC24_P3_F04_S64_comb	Fibroblast
HNSCC25_P31_E03_S243_comb	T cell
HNSCC24_P3_A06_S6_comb	Mast
HNSCC25_P12_C09_S129_comb	T cell
HNSCC25_P31_C06_S222_comb	T cell
HNSCC24_P3_E12_S60_comb	malignant
HNSCC25_P4_G03_S267_comb	Fibroblast
HNSCC25_P4_D06_S234_comb	Fibroblast
HNSCC25_P4_H10_S286_comb	Fibroblast
HNSCC25_P31_B07_S211_comb	T cell
HNSCC25_P4_B10_S214_comb	Fibroblast
HNSCC25_P12_F12_S168_comb	T cell
HNSCC25_P31_G04_S268_comb	T cell
HNSCC25_P4_B02_S206_comb	Fibroblast
HNSCC25_P31_F04_S256_comb	T cell
HNSCC25_P4_G06_S270_comb	malignant
HNSCC24_P3_D03_S39_comb	Fibroblast
HNSCC25_P4_E11_S251_comb	malignant
HNSCC25_P31_D08_S236_comb	T cell
HNSCC25_P31_B04_S208_comb	T cell
HNSCC24_P3_H03_S87_comb	malignant
HNSCC25_P4_G01_S265_comb	Fibroblast
HNSCC25_P4_E09_S249_comb	malignant
HNSCC25_P4_C12_S228_comb	Mast
HNSCC24_P3_C08_S32_comb	Fibroblast
HNSCC25_P12_F01_S157_comb	T cell
HNSCC25_P12_H09_S189_comb	T cell
HNSCC25_P31_E08_S248_comb	T cell
HNSCC24_P3_B06_S18_comb	malignant
HNSCC24_P3_F02_S62_comb	Fibroblast
HNSCC24_P3_B08_S20_comb	Mast
HNSCC25_P12_G07_S175_comb	T cell
HNSCC24_P3_G11_S83_comb	Fibroblast
HNSCC25_P12_H11_S191_comb	T cell
HNSCC25_P31_B12_S216_comb	T cell
HNSCC24_P3_G01_S73_comb	Fibroblast
HNSCC25_P31_A04_S196_comb	T cell
HNSCC25_P12_G04_S172_comb	T cell
HNSCC25_P31_C08_S224_comb	T cell
HNSCC25_P12_E05_S149_comb	T cell
HNSCC25_P31_E06_S246_comb	T cell
HNSCC25_P4_B11_S215_comb	Fibroblast
HNSCC25_P4_F05_S257_comb	malignant
HNSCC25_P4_D10_S238_comb	Fibroblast
HNSCC25_P12_A09_S105_comb	T cell
HNSCC25_P4_B08_S212_comb	Fibroblast
HNSCC24_P3_B01_S13_comb	Mast
HNSCC25_P31_E04_S244_comb	T cell
HNSCC25_P4_C09_S225_comb	Fibroblast
HNSCC25_P12_G09_S177_comb	T cell
HNSCC25_P31_B10_S214_comb	T cell
HNSCC25_P31_E02_S242_comb	T cell
HNSCC25_P12_B12_S120_comb	T cell
HNSCC25_P4_C01_S217_comb	malignant
HNSCC24_P3_C02_S26_comb	Fibroblast
HNSCC25_P12_A02_S98_comb	T cell
HNSCC25_P12_G08_S176_comb	T cell
HNSCC24_P3_G06_S78_comb	malignant
HNSCC25_P12_C08_S128_comb	T cell
HNSCC25_P31_E07_S247_comb	T cell
HNSCC25_P12_D06_S138_comb	T cell
HNSCC25_P31_E01_S241_comb	T cell
HNSCC24_P3_F11_S71_comb	Mast
HNSCC24_P3_E11_S59_comb	Fibroblast
HNSCC25_P12_G11_S179_comb	T cell
HNSCC25_P4_H06_S282_comb	malignant
HNSCC25_P31_H06_S282_comb	T cell
HNSCC25_P31_A06_S198_comb	T cell
HNSCC25_P4_D02_S230_comb	Fibroblast
HNSCC24_P3_A02_S2_comb	Fibroblast
HNSCC24_P3_A07_S7_comb	Fibroblast
HNSCC25_P31_C02_S218_comb	T cell
HNSCC25_P12_D12_S144_comb	T cell
HNSCC25_P31_A03_S195_comb	T cell
HNSCC25_P12_B04_S112_comb	T cell
HNSCC25_P4_H08_S284_comb	Fibroblast
HNSCC25_P12_H03_S183_comb	T cell
HNSCC25_P4_E12_S252_comb	malignant
HNSCC25_P31_A05_S197_comb	T cell
HNSCC22_P5_B11_S215_comb	Fibroblast
HNSCC18_P4_A12_S12_comb	malignant
HNSCC22_P5_C08_S224_comb	Fibroblast
HNSCC22_P5_D11_S239_comb	Fibroblast
HNSCC22_P5_H09_S285_comb	Fibroblast
HNSCC18_P4_H04_S88_comb	malignant
HNSCC18_P4_D10_S46_comb	Mast
HNSCC22_P5_F06_S258_comb	malignant
HNSCC22_P5_C09_S225_comb	malignant
