cells	labels
TTR108-20161012	T
TTR108-20161212	T
TTR108-20170215	T
TTR108-20170411	T
TTR108-20170413	T
TTR108-20180123	T
TTR109-20161012	T
TTR109-20161212	T
TTR109-20170215	T
TTR109-20170411	T
TTR109-20170413	T
TTR109-20170825	T
TTR109-20180123	T
TTR11-20161012	T
TTR11-20161228	T
TTR11-20170215	T
TTR11-20170411	T
TTR11-20170413	T
TTR11-20170825	T
TTR11-20180123	T
TTR11-20180309	T
TTR110-0909-ZL	T
TTR110-20161212	T
TTR110-20170215	T
TTR110-20170411	T
TTR110-20170413	T
TTR110-20180123	T
TTR111-20161212	T
TTR111-20170215	T
TTR111-20170411	T
TTR111-20170825	T
TTR112-0909-ZL	T
TTR112-20161012	T
TTR112-20161212	T
TTR112-20170411	T
TTR112-20170413	T
TTR112-20170825	T
TTR112-20180123	T
TTR113-0909-ZL	T
TTR113-20161012	T
TTR113-20170411	T
TTR113-20170413	T
TTR113-20180123	T
TTR114-0909-ZL	T
TTR114-20161012	T
TTR114-20170215	T
TTR114-20170411	T
TTR114-20170413	T
TTR114-20170825	T
TTR114-20180123	T
TTR115-0909-ZL	T
TTR115-20161012	T
TTR115-20170215	T
TTR115-20170411	T
TTR115-20170413	T
TTR115-20170825	T
TTR115-20180123	T
TTR116-0909-ZL	T
TTR116-20161012	T
TTR116-20161212	T
TTR116-20170215	T
TTR116-20170411	T
TTR116-20170413	T
TTR116-20170825	T
TTR116-20180123	T
TTR117-0909-ZL	T
TTR117-20161012	T
TTR117-20161212	T
TTR117-20170215	T
TTR117-20170411	T
TTR117-20170413	T
TTR117-20170825	T
TTR118-0909-ZL	T
TTR118-20161012	T
TTR118-20161212	T
TTR118-20170411	T
TTR118-20170413	T
TTR118-20170825	T
TTR118-20180123	T
TTR119-0909-ZL	T
TTR119-20161012	T
TTR119-20170215	T
TTR119-20170411	T
TTR119-20170413	T
TTR119-20170825	T
TTR12-0909-ZL	T
TTR12-20161212	T
TTR12-20161228	T
TTR12-20170215	T
TTR12-20170411	T
TTR12-20170825	T
TTR12-20180309	T
TTR120-20161012	T
TTR120-20161212	T
TTR120-20170215	T
TTR120-20170411	T
TTR120-20170413	T
TTR120-20170825	T
TTR120-20180123	T
TTR121-0909-ZL	T
TTR121-20161012	T
TTR121-20161212	T
TTR121-20170825	T
TTR121-20180123	T
TTR122-0909-ZL	T
TTR122-20161012	T
TTR122-20161212	T
TTR122-20170413	T
TTR122-20170825	T
TTR122-20180123	T
TTR123-0909-ZL	T
TTR123-20161012	T
TTR123-20170215	T
TTR124-20161012	T
TTR124-20161212	T
TTR124-20170215	T
TTR124-20170413	T
TTR124-20180123	T
TTR125-0909-ZL	T
TTR125-20161012	T
TTR125-20161212	T
TTR125-20170215	T
TTR125-20170413	T
TTR125-20170825	T
TTR126-0909-ZL	T
TTR126-20161012	T
TTR126-20161212	T
TTR126-20170215	T
TTR126-20170413	T
TTR126-20170825	T
TTR126-20180123	T
TTR127-0909-ZL	T
TTR127-20161012	T
TTR127-20161212	T
TTR127-20170215	T
TTR127-20170413	T
TTR127-20170825	T
TTR128-0909-ZL	T
TTR128-20161012	T
TTR128-20161212	T
TTR128-20170825	T
TTR128-20180123	T
TTR129-20161012	T
TTR129-20161212	T
TTR129-20170413	T
TTR129-20170825	T
TTR13-20170215	T
TTR13-20170413	T
TTR13-20170825	T
TTR13-20180123	T
TTR130-0909-ZL	T
TTR130-20161012	T
TTR130-20161212	T
TTR130-20170413	T
TTR130-20170825	T
TTR131-0909-ZL	T
TTR131-20161012	T
TTR131-20161212	T
TTR131-20170413	T
TTR131-20170825	T
TTR132-20161012	T
TTR132-20161212	T
TTR132-20170413	T
TTR132-20170825	T
TTR133-0909-ZL	T
TTR133-20161012	T
TTR133-20161212	T
TTR133-20170413	T
TTR133-20170825	T
TTR133-20180123	T
TTR134-0909-ZL	T
TTR134-20161012	T
TTR134-20161212	T
TTR134-20170413	T
TTR134-20170825	T
TTR134-20180123	T
TTR135-0909-ZL	T
TTR135-20161212	T
TTR135-20170413	T
TTR135-20170825	T
TTR135-20180123	T
TTR136-0909-ZL	T
TTR136-20161012	T
TTR136-20161212	T
TTR136-20170413	T
TTR136-20170825	T
TTR136-20180123	T
TTR137-0909-ZL	T
TTR137-20161012	T
TTR137-20170413	T
TTR137-20170825	T
TTR137-20180123	T
TTR138-0909-ZL	T
TTR138-20161012	T
TTR138-20170413	T
TTR138-20170825	T
TTR138-20180123	T
TTR139-0909-ZL	T
TTR139-20161012	T
TTR139-20170413	T
TTR139-20170825	T
TTR139-20180123	T
TTR14-20161012	T
TTR14-20161212	T
TTR14-20161228	T
TTR14-20170215	T
TTR14-20170413	T
TTR14-20170825	T
TTR14-20180123	T
TTR140-0909-ZL	T
TTR140-20161012	T
TTR140-20161212	T
TTR140-20170413	T
TTR140-20170825	T
TTR140-20180123	T
TTR141-20161012	T
TTR141-20170825	T
TTR141-20180123	T
TTR142-0909-ZL	T
TTR142-20161012	T
TTR142-20161212	T
TTR142-20170825	T
TTR142-20180123	T
TTR143-20161012	T
TTR143-20170413	T
TTR143-20170825	T
TTR144-0909-ZL	T
TTR144-20161012	T
TTR144-20161212	T
TTR144-20170413	T
TTR144-20170825	T
TTR145-0909-ZL	T
TTR145-20161012	T
TTR145-20161212	T
TTR145-20170413	T
TTR145-20170825	T
TTR145-20180123	T
TTR146-0909-ZL	T
TTR146-20161012	T
TTR146-20170825	T
TTR146-20180123	T
TTR147-0909-ZL	T
TTR147-20161012	T
TTR147-20170413	T
TTR147-20170825	T
TTR147-20180123	T
TTR148-0909-ZL	T
TTR148-20161012	T
TTR148-20161212	T
TTR148-20170413	T
TTR148-20180123	T
TTR149-0909-ZL	T
TTR149-20170825	T
TTR149-20180123	T
TTR15-20161212	T
TTR15-20161228	T
TTR15-20170411	T
TTR15-20170413	T
TTR15-20170825	T
TTR150-0909-ZL	T
TTR150-20161012	T
TTR150-20161212	T
TTR150-20170413	T
TTR150-20170825	T
TTR150-20180123	T
TTR151-0909-ZL	T
TTR151-20161012	T
TTR151-20161212	T
TTR151-20170413	T
TTR151-20170825	T
TTR152-0909-ZL	T
TTR152-20161012	T
TTR152-20161212	T
TTR152-20170413	T
TTR153-0909-ZL	T
TTR153-20161012	T
TTR153-20170413	T
TTR154-20161012	T
TTR154-20161212	T
TTR154-20170825	T
TTR154-20180123	T
TTR155-0909-ZL	T
TTR155-20170825	T
TTR155-20180123	T
TTR156-20161012	T
TTR156-20180123	T
TTR157-0909-ZL	T
TTR157-20161012	T
TTR157-20170825	T
TTR157-20180123	T
TTR158-0909-ZL	T
TTR158-20161012	T
TTR158-20180123	T
TTR159-20161012	T
TTR159-20180123	T
TTR16-20161012	T
TTR16-20170215	T
TTR16-20170411	T
TTR16-20170825	T
TTR16-20180123	T
TTR16-20180309	T
TTR160-20161012	T
TTR160-20170825	T
TTR160-20180123	T
TTR161-20161012	T
TTR161-20170825	T
TTR161-20180123	T
TTR162-20170825	T
TTR162-20180123	T
TTR163-0909-ZL	T
TTR163-20161012	T
TTR163-20170825	T
TTR163-20180123	T
TTR164-0909-ZL	T
TTR164-20161012	T
TTR164-20170825	T
TTR164-20180123	T
TTR165-0909-ZL	T
TTR165-20161012	T
TTR165-20170825	T
TTR166-20161012	T
TTR166-20170825	T
TTR166-20180123	T
TTR167-0909-ZL	T
TTR168-0909-ZL	T
TTR168-20161012	T
TTR168-20170825	T
TTR168-20180123	T
TTR169-20161012	T
TTR169-20180123	T
TTR17-20161012	T
TTR17-20161228	T
TTR17-20170215	T
TTR17-20170411	T
TTR17-20170825	T
TTR17-20180309	T
TTR170-0909-ZL	T
TTR170-20161012	T
TTR170-20170825	T
TTR170-20180123	T
TTR171-20161012	T
TTR171-20170825	T
TTR172-0909-ZL	T
TTR172-20161012	T
TTR173-0909-ZL	T
TTR173-20161012	T
TTR173-20170825	T
TTR173-20180123	T
TTR174-0909-ZL	T
TTR174-20161012	T
TTR174-20170825	T
TTR175-0909-ZL	T
TTR175-20161012	T
TTR176-0909-ZL	T
TTR176-20161012	T
TTR176-20170825	T
TTR176-20180123	T
TTR177-20161012	T
TTR177-20170825	T
TTR178-0909-ZL	T
TTR178-20161012	T
TTR178-20170825	T
TTR178-20180123	T
TTR179-0909-ZL	T
TTR179-20161012	T
TTR179-20180123	T
TTR18-0909-ZL	T
TTR18-20161012	T
TTR18-20170411	T
TTR18-20170413	T
TTR18-20170825	T
TTR18-20180309	T
TTR180-0909-ZL	T
TTR180-20170825	T
TTR180-20180123	T
TTR181-0909-ZL	T
TTR181-20161012	T
TTR181-20170825	T
TTR181-20180123	T
TTR182-0909-ZL	T
TTR182-20161012	T
TTR182-20170825	T
TTR182-20180123	T
TTR183-0909-ZL	T
TTR183-20161012	T
TTR183-20180123	T
TTR184-0909-ZL	T
TTR184-20161012	T
TTR184-20170825	T
TTR185-0909-ZL	T
TTR185-20170825	T
TTR185-20180123	T
TTR186-20161012	T
TTR186-20170825	T
TTR186-20180123	T
TTR187-0909-ZL	T
TTR187-20170825	T
TTR187-20180123	T
TTR188-0909-ZL	T
TTR188-20170825	T
TTR188-20180123	T
TTR189-0909-ZL	T
TTR189-20161012	T
TTR189-20170825	T
TTR189-20180123	T
TTR19-0909-ZL	T
TTR19-20161212	T
TTR19-20161228	T
TTR19-20170215	T
TTR19-20170411	T
TTR19-20170413	T
TTR19-20180123	T
TTR19-20180309	T
TTR190-20161012	T
TTR190-20170825	T
TTR190-20180123	T
TTR191-20170825	T
TTR191-20180123	T
TTR192-0909-ZL	T
TTR192-20161012	T
TTR192-20170825	T
TTR2-0909-ZL	T
TTR2-20161212	T
TTR2-20161228	T
TTR2-20170215	T
TTR2-20170411	T
TTR2-20180123	T
TTR2-20180309	T
TTR20-20161012	T
TTR20-20161212	T
TTR20-20161228	T
TTR20-20170411	T
TTR20-20180123	T
TTR20-20180309	T
TTR21-0909-ZL	T
TTR21-20161012	T
TTR21-20161228	T
TTR21-20170215	T
TTR21-20170411	T
TTR21-20170413	T
TTR21-20170825	T
TTR21-20180123	T
TTR21-20180309	T
TTR22-0909-ZL	T
TTR22-20161012	T
TTR22-20170215	T
TTR22-20170411	T
TTR22-20170413	T
TTR22-20170825	T
TTR22-20180309	T
TTR23-20161012	T
TTR23-20161212	T
TTR23-20161228	T
TTR23-20170215	T
TTR23-20170411	T
TTR23-20170413	T
TTR23-20170825	T
TTR23-20180309	T
TTR24-0909-ZL	T
TTR24-20161228	T
TTR24-20170215	T
TTR24-20170411	T
TTR24-20170825	T
TTR24-20180123	T
TTR24-20180309	T
TTR25-20161012	T
TTR25-20161212	T
TTR25-20161228	T
TTR25-20170215	T
TTR25-20170411	T
TTR25-20170413	T
TTR25-20170825	T
TTR26-0909-ZL	T
TTR26-20161012	T
TTR26-20161212	T
TTR26-20170411	T
TTR26-20180309	T
TTR27-0909-ZL	T
TTR27-20161012	T
TTR27-20170215	T
TTR27-20170411	T
TTR27-20170825	T
TTR27-20180309	T
TTR28-0909-ZL	T
TTR28-20161012	T
TTR28-20161212	T
TTR28-20161228	T
TTR28-20170215	T
TTR28-20170411	T
TTR28-20170825	T
TTR28-20180309	T
TTR29-0909-ZL	T
TTR29-20161012	T
TTR29-20161212	T
TTR29-20161228	T
TTR29-20170825	T
TTR29-20180123	T
TTR3-0909-ZL	T
TTR3-20161012	T
TTR3-20170215	T
TTR3-20170411	T
TTR3-20170413	T
TTR3-20170825	T
TTR3-20180123	T
TTR30-0909-ZL	T
TTR30-20161212	T
TTR30-20161228	T
TTR30-20170215	T
TTR30-20170413	T
TTR30-20170825	T
TTR30-20180309	T
TTR31-20161012	T
TTR31-20170215	T
TTR31-20170411	T
TTR31-20170413	T
TTR31-20170825	T
TTR32-20161012	T
TTR32-20161212	T
TTR32-20161228	T
TTR32-20170215	T
TTR32-20170411	T
TTR32-20170413	T
TTR32-20180123	T
TTR33-0909-ZL	T
TTR33-20161012	T
TTR33-20170215	T
TTR33-20170411	T
TTR33-20180123	T
TTR33-20180309	T
TTR34-20161212	T
TTR34-20170215	T
TTR34-20170411	T
TTR34-20170413	T
TTR34-20170825	T
TTR34-20180123	T
TTR34-20180309	T
TTR35-20161012	T
TTR35-20161212	T
TTR35-20170215	T
TTR35-20170411	T
TTR35-20180123	T
TTR35-20180309	T
TTR36-20161012	T
TTR36-20161228	T
TTR36-20170215	T
TTR36-20170413	T
TTR36-20170825	T
TTR37-20161012	T
TTR37-20161228	T
TTR37-20170215	T
TTR37-20170411	T
TTR37-20170413	T
TTR37-20180309	T
TTR38-0909-ZL	T
TTR38-20161012	T
TTR38-20161212	T
TTR38-20161228	T
TTR38-20170215	T
TTR38-20170411	T
TTR38-20170825	T
TTR38-20180309	T
TTR39-0909-ZL	T
TTR39-20161228	T
TTR39-20170215	T
TTR39-20170411	T
TTR39-20170825	T
TTR39-20180309	T
TTR4-0909-ZL	T
TTR4-20161228	T
TTR4-20170215	T
TTR4-20170411	T
TTR4-20170825	T
TTR4-20180123	T
TTR4-20180309	T
TTR40-0909-ZL	T
TTR40-20161012	T
TTR40-20161212	T
TTR40-20161228	T
TTR40-20170411	T
TTR40-20180309	T
TTR41-0909-ZL	T
TTR41-20161012	T
TTR41-20161212	T
TTR41-20161228	T
TTR41-20170411	T
TTR41-20170825	T
TTR41-20180309	T
TTR42-0909-ZL	T
TTR42-20161012	T
TTR42-20161212	T
TTR42-20161228	T
TTR42-20170215	T
TTR42-20170411	T
TTR42-20170413	T
TTR42-20170825	T
TTR42-20180123	T
TTR42-20180309	T
TTR43-0909-ZL	T
TTR43-20161012	T
TTR43-20161212	T
TTR43-20170215	T
TTR43-20170411	T
TTR43-20170413	T
TTR43-20180309	T
TTR44-0909-ZL	T
TTR44-20161012	T
TTR44-20161212	T
TTR44-20161228	T
TTR44-20170411	T
TTR44-20170413	T
TTR44-20170825	T
TTR45-0909-ZL	T
TTR45-20161012	T
TTR45-20161212	T
TTR45-20170411	T
TTR45-20170413	T
TTR45-20170825	T
TTR45-20180123	T
TTR46-0909-ZL	T
TTR46-20161012	T
TTR46-20161212	T
TTR46-20170215	T
TTR46-20170411	T
TTR46-20170825	T
TTR46-20180309	T
TTR47-20161212	T
TTR47-20161228	T
TTR47-20170215	T
TTR47-20170411	T
TTR47-20170413	T
TTR47-20170825	T
TTR47-20180123	T
TTR47-20180309	T
TTR48-0909-ZL	T
TTR48-20161012	T
TTR48-20170215	T
TTR48-20170825	T
TTR48-20180123	T
TTR48-20180309	T
TTR49-0909-ZL	T
TTR49-20161012	T
TTR49-20161228	T
TTR49-20170411	T
TTR49-20170825	T
TTR5-0909-ZL	T
TTR5-20161212	T
TTR5-20170411	T
TTR5-20170825	T
TTR5-20180123	T
TTR5-20180309	T
TTR50-20161012	T
TTR50-20161212	T
TTR50-20161228	T
TTR50-20170215	T
TTR50-20170825	T
TTR50-20180123	T
TTR50-20180309	T
TTR51-0909-ZL	T
TTR51-20161012	T
TTR51-20170215	T
TTR51-20170411	T
TTR51-20170413	T
TTR51-20170825	T
TTR51-20180123	T
TTR52-0909-ZL	T
TTR52-20161012	T
TTR52-20161212	T
TTR52-20170215	T
TTR52-20170411	T
TTR52-20170413	T
TTR52-20170825	T
TTR52-20180123	T
TTR52-20180309	T
TTR53-0909-ZL	T
TTR53-20161012	T
TTR53-20161212	T
TTR53-20161228	T
TTR53-20170215	T
TTR53-20170411	T
TTR53-20170413	T
TTR53-20180309	T
TTR54-20161212	T
TTR54-20161228	T
TTR54-20170215	T
TTR54-20170411	T
TTR54-20170413	T
TTR54-20170825	T
TTR54-20180309	T
TTR55-20161212	T
TTR55-20161228	T
TTR55-20170215	T
TTR55-20170411	T
TTR55-20170413	T
TTR55-20170825	T
TTR55-20180123	T
TTR56-20161012	T
TTR56-20161212	T
TTR56-20161228	T
TTR56-20170215	T
TTR56-20170411	T
TTR56-20170413	T
TTR56-20170825	T
TTR56-20180123	T
TTR56-20180309	T
TTR57-20161012	T
TTR57-20161212	T
TTR57-20170413	T
TTR57-20170825	T
TTR58-0909-ZL	T
TTR58-20161012	T
TTR58-20161212	T
TTR58-20161228	T
TTR58-20170215	T
TTR58-20170413	T
TTR58-20170825	T
TTR58-20180123	T
TTR59-0909-ZL	T
TTR59-20161012	T
TTR59-20161212	T
TTR59-20161228	T
TTR59-20170411	T
TTR59-20170413	T
TTR59-20170825	T
TTR59-20180123	T
TTR59-20180309	T
TTR6-20161012	T
TTR6-20161212	T
TTR6-20161228	T
TTR6-20170411	T
TTR6-20170413	T
TTR6-20170825	T
TTR6-20180123	T
TTR6-20180309	T
TTR60-0909-ZL	T
TTR60-20161012	T
TTR60-20170215	T
TTR60-20170411	T
TTR60-20170413	T
TTR60-20170825	T
TTR60-20180309	T
TTR61-20161212	T
TTR61-20161228	T
TTR61-20170215	T
TTR61-20170411	T
TTR61-20170825	T
TTR61-20180123	T
TTR62-0909-ZL	T
TTR62-20161012	T
TTR62-20170825	T
TTR62-20180309	T
TTR63-0909-ZL	T
TTR63-20161012	T
TTR63-20161228	T
TTR63-20170411	T
TTR63-20170413	T
TTR63-20170825	T
TTR63-20180123	T
TTR64-20161012	T
TTR64-20161212	T
TTR64-20161228	T
TTR64-20170413	T
TTR65-20161012	T
TTR65-20161212	T
TTR65-20161228	T
TTR65-20170215	T
TTR65-20170411	T
TTR65-20170825	T
TTR66-0909-ZL	T
TTR66-20161012	T
TTR66-20161212	T
TTR66-20170215	T
TTR66-20170411	T
TTR66-20170413	T
TTR66-20170825	T
TTR66-20180309	T
TTR67-0909-ZL	T
TTR67-20161012	T
TTR67-20161212	T
TTR67-20161228	T
TTR67-20170411	T
TTR67-20170413	T
TTR67-20180123	T
TTR67-20180309	T
TTR68-0909-ZL	T
TTR68-20161012	T
TTR68-20161212	T
TTR68-20161228	T
TTR68-20170215	T
TTR68-20170411	T
TTR68-20170413	T
TTR68-20180123	T
TTR69-0909-ZL	T
TTR69-20161012	T
TTR69-20161212	T
TTR69-20161228	T
TTR69-20170215	T
TTR69-20170411	T
TTR69-20170413	T
TTR69-20170825	T
TTR69-20180123	T
TTR69-20180309	T
TTR7-0909-ZL	T
TTR7-20161012	T
TTR7-20161212	T
TTR7-20170215	T
TTR7-20170411	T
TTR7-20170825	T
TTR7-20180123	T
TTR70-0909-ZL	T
TTR70-161012	T
TTR70-20161212	T
TTR70-20170411	T
TTR70-20170413	T
TTR70-20180123	T
TTR71-0909-ZL	T
TTR71-161012	T
TTR71-20161212	T
TTR71-20161228	T
TTR71-20170215	T
TTR71-20170411	T
TTR71-20170413	T
TTR71-20170825	T
TTR71-20180123	T
TTR71-20180309	T
TTR72-0909-ZL	T
TTR72-161012	T
TTR72-20161228	T
TTR72-20170215	T
TTR72-20170411	T
TTR72-20170413	T
TTR72-20170825	T
TTR73-0909-ZL	T
TTR73-161012	T
TTR73-20161212	T
TTR73-20161228	T
TTR73-20170215	T
TTR73-20170411	T
TTR73-20170825	T
TTR74-0909-ZL	T
TTR74-161012	T
TTR74-20161212	T
TTR74-20170411	T
TTR74-20170413	T
TTR74-20180123	T
TTR74-20180309	T
TTR75-20161012	T
TTR75-20161228	T
TTR75-20170215	T
TTR75-20170411	T
TTR75-20170825	T
TTR75-20180309	T
TTR76-161012	T
TTR76-20170215	T
TTR76-20170411	T
TTR76-20170413	T
TTR76-20170825	T
TTR76-20180309	T
TTR77-161012	T
TTR77-20161212	T
TTR77-20161228	T
TTR77-20170411	T
TTR77-20170413	T
TTR77-20170825	T
TTR77-20180309	T
TTR78-0909-ZL	T
TTR78-161012	T
TTR78-20161212	T
TTR78-20161228	T
TTR78-20170215	T
TTR78-20170411	T
TTR78-20170413	T
TTR78-20180309	T
TTR79-0909-ZL	T
TTR79-161012	T
TTR79-20161212	T
TTR79-20161228	T
TTR79-20170215	T
TTR79-20170411	T
TTR79-20170413	T
TTR79-20170825	T
TTR79-20180309	T
TTR8-0909-ZL	T
TTR8-20161012	T
TTR8-20161212	T
TTR8-20161228	T
TTR8-20170215	T
TTR8-20170411	T
TTR8-20180309	T
TTR80-0909-ZL	T
TTR80-161012	T
TTR80-20161228	T
TTR80-20170215	T
TTR80-20170413	T
TTR80-20170825	T
TTR80-20180309	T
TTR81-0909-ZL	T
TTR81-161012	T
TTR81-20161212	T
TTR81-20161228	T
TTR81-20170215	T
TTR81-20170411	T
TTR81-20170825	T
TTR81-20180309	T
TTR82-161012	T
TTR82-20161212	T
TTR82-20161228	T
TTR82-20170411	T
TTR82-20170825	T
TTR82-20180309	T
TTR83-161012	T
TTR83-20161212	T
TTR83-20161228	T
TTR83-20170215	T
TTR83-20170411	T
TTR83-20170825	T
TTR84-161012	T
TTR84-20161228	T
TTR84-20170215	T
TTR84-20170411	T
TTR84-20180123	T
TTR84-20180309	T
TTR85-161012	T
TTR85-20161228	T
TTR85-20170215	T
TTR85-20170411	T
TTR85-20170825	T
TTR85-20180123	T
TTR85-20180309	T
TTR86-0909-ZL	T
TTR86-161012	T
TTR86-20161212	T
TTR86-20161228	T
TTR86-20170215	T
TTR86-20170413	T
TTR86-20170825	T
TTR86-20180123	T
TTR87-161012	T
TTR87-20161228	T
TTR87-20170411	T
TTR87-20170825	T
TTR88-161012	T
TTR88-20170215	T
TTR88-20170411	T
TTR88-20170413	T
TTR88-20170825	T
TTR89-161012	T
TTR89-20161212	T
TTR89-20161228	T
TTR89-20170215	T
TTR89-20170411	T
TTR89-20170825	T
TTR89-20180309	T
TTR9-0909-ZL	T
TTR9-20161012	T
TTR9-20170411	T
TTR9-20170825	T
TTR90-20161212	T
TTR90-20161228	T
TTR90-20170215	T
TTR90-20170411	T
TTR90-20170413	T
TTR90-20170825	T
TTR90-20180123	T
TTR91-0909-ZL	T
TTR91-161012	T
TTR91-20161212	T
TTR91-20161228	T
TTR91-20170215	T
TTR91-20170411	T
TTR91-20170825	T
TTR91-20180123	T
TTR92-0909-ZL	T
TTR92-161012	T
TTR92-20161212	T
TTR92-20170215	T
TTR92-20170411	T
TTR92-20170825	T
TTR92-20180309	T
TTR93-0909-ZL	T
TTR93-161012	T
TTR93-20170215	T
TTR93-20170411	T
TTR93-20180123	T
TTR94-161012	T
TTR94-20161212	T
TTR94-20170215	T
TTR94-20170411	T
TTR94-20170413	T
TTR94-20180123	T
TTR94-20180309	T
TTR95-0909-ZL	T
TTR95-161012	T
TTR95-20161228	T
TTR95-20170215	T
TTR95-20170411	T
TTR95-20170413	T
TTR95-20170825	T
TTR95-20180123	T
TTR96-161012	T
TTR96-20161212	T
TTR96-20161228	T
TTR96-20170215	T
TTR96-20170413	T
TTR96-20170825	T
TTR96-20180123	T
TTR97-0909-ZL	T
TTR97-20161012	T
TTR97-20161212	T
TTR97-20170411	T
TTR97-20180123	T
TTR98-0909-ZL	T
TTR98-20161012	T
TTR98-20161212	T
TTR98-20170825	T
TTR98-20180123	T
TTR99-0909-ZL	T
TTR99-20161012	T
TTR99-20161212	T
TTR99-20170215	T
TTR99-20170411	T
TTR99-20170825	T
TTY10-20160909	T
TTY10-20170825	T
TTY100-20161012	T
TTY101-20161012	T
TTY102-20161012	T
TTY105-20161012	T
TTY106-20161012	T
TTY107-20161012	T
TTY108-20161012	T
TTY110-20161012	T
TTY113-20161012	T
TTY114-20161012	T
TTY115-20161012	T
TTY116-20161012	T
TTY117-20161012	T
TTY118-20161012	T
TTY119-20161012	T
TTY12-20160909	T
TTY12-20170825	T
TTY120-20161012	T
TTY121-20161012	T
TTY122-20161012	T
TTY124-20161012	T
TTY126-20161012	T
TTY127-20161012	T
TTY128-20161012	T
TTY129-20161012	T
TTY130-20161012	T
TTY132-20161012	T
TTY133-20161012	T
TTY134-20161012	T
TTY136-20161012	T
TTY14-20170825	T
TTY140-20161012	T
TTY141-20161012	T
TTY143-20161012	T
TTY144-20161012	T
TTY145-20161012	T
TTY146-20161012	T
TTY147-20161012	T
TTY148-20161012	T
TTY150-20161012	T
TTY151-20161012	T
TTY152-20161012	T
TTY153-20161012	T
TTY155-20161012	T
TTY156-20161012	T
TTY157-20161012	T
TTY158-20161012	T
TTY159-20161012	T
TTY16-20160909	T
TTY163-20161012	T
TTY166-20161012	T
TTY168-20161012	T
TTY169-20161012	T
TTY170-20161012	T
TTY171-20161012	T
TTY173-20161012	T
TTY174-20161012	T
TTY175-20161012	T
TTY178-20161012	T
TTY180-20161012	T
TTY181-20161012	T
TTY183-20170825	T
TTY184-20161012	T
TTY186-20161012	T
TTY187-20161012	T
TTY188-20161012	T
TTY189-20161012	T
TTY19-20160909	T
TTY19-20170825	T
TTY190-20161012	T
TTY191-20161012	T
TTY192-20161012	T
TTY193-20170825	T
TTY196-20170825	T
TTY197-20170825	T
TTY198-20170825	T
TTY199-20170825	T
TTY2-20160909	T
TTY2-20170825	T
TTY20-20160909	T
TTY20-20170825	T
TTY23-20160909	T
TTY23-20170825	T
TTY24-20160909	T
TTY24-20170825	T
TTY25-20160909	T
TTY26-20170825	T
TTY27-20160909	T
TTY29-20160909	T
TTY29-20170825	T
TTY3-20160909	T
TTY30-20160909	T
TTY30-20170825	T
TTY31-20160909	T
TTY31-20170825	T
TTY32-20160909	T
TTY32-20170825	T
TTY33-20161012	T
TTY33-20170825	T
TTY34-20161012	T
TTY34-20170825	T
TTY35-20160909	T
TTY36-20160909	T
TTY36-20161012	T
TTY36-20170825	T
TTY37-20160909	T
TTY37-20170825	T
TTY38-20160909	T
TTY38-20161012	T
TTY38-20170825	T
TTY39-20161012	T
TTY4-20160909	T
TTY4-20170825	T
TTY40-20160909	T
TTY40-20161012	T
TTY40-20170825	T
TTY41-20160909	T
TTY41-20161012	T
TTY41-20170825	T
TTY42-20161012	T
TTY43-20160909	T
TTY43-20161012	T
TTY45-20160909	T
TTY45-20161012	T
TTY46-20160909	T
TTY46-20161012	T
TTY47-20160909	T
TTY47-20161012	T
TTY5-20160909	T
TTY5-20170825	T
TTY50-20160909	T
TTY50-20161012	T
TTY50-20170825	T
TTY51-20160909	T
TTY51-20161012	T
TTY51-20170825	T
TTY52-20170825	T
TTY53-20160909	T
TTY54-20160909	T
TTY54-20170825	T
TTY55-20170825	T
TTY57-20160909	T
TTY57-20170825	T
TTY58-20160909	T
TTY58-20170825	T
TTY59-20160909	T
TTY59-20170825	T
TTY6-20160909	T
TTY6-20170825	T
TTY60-20160909	T
TTY60-20170825	T
TTY61-20160909	T
TTY61-20170825	T
TTY64-20160909	T
TTY65-20160909	T
TTY65-20161012	T
TTY66-20160909	T
TTY66-20161012	T
TTY66-20170825	T
TTY67-20160909	T
TTY68-20160909	T
TTY69-20161012	T
TTY69-20170825	T
TTY7-20160909	T
TTY70-20160909	T
TTY71-20160909	T
TTY71-20161012	T
TTY72-20160909	T
TTY72-20170825	T
TTY74-20160909	T
TTY74-20170825	T
TTY75-20160909	T
TTY75-20161012	T
TTY75-20170825	T
TTY76-20160909	T
TTY76-20161012	T
TTY76-20170825	T
TTY77-20160909	T
TTY77-20161012	T
TTY77-20170825	T
TTY78-20160909	T
TTY78-20161012	T
TTY78-20170825	T
TTY79-20161012	T
TTY8-20160909	T
TTY80-20160909	T
TTY80-20161012	T
TTY82-20161012	T
TTY83-20160909	T
TTY83-20161012	T
TTY84-20160909	T
TTY84-20161012	T
TTY85-20160909	T
TTY85-20161012	T
TTY86-20161012	T
TTY87-20160909	T
TTY88-20160909	T
TTY89-20160909	T
TTY89-20161012	T
TTY9-20160909	T
TTY90-20160909	T
TTY90-20170825	T
TTY91-20160909	T
TTY91-20170825	T
TTY92-20170825	T
TTY93-20160909	T
TTY94-20160909	T
TTY94-20170825	T
TTY95-20170825	T
TTY97-20161012	T
TTY98-20161012	T
TTY99-20161012	T
